2025-05-19 19:21:13, 60.0 °C, 77.4 %, 14544/16195 MiB free
2025-05-19 19:21:18, 60.0 °C, 92.8 %, 14544/16195 MiB free
2025-05-19 19:21:24, 60.6 °C, 79.7 %, 14544/16195 MiB free
2025-05-19 19:21:30, 60.6 °C, 85.7 %, 14544/16195 MiB free
2025-05-19 19:21:35, 60.0 °C, 87.5 %, 14544/16195 MiB free
2025-05-19 19:21:41, 60.6 °C, 94.9 %, 14523/16195 MiB free
2025-05-19 19:21:46, 60.6 °C, 86.1 %, 14517/16195 MiB free
2025-05-19 19:21:52, 60.0 °C, 89.7 %, 14523/16195 MiB free
2025-05-19 19:21:57, 60.6 °C, 92.5 %, 14528/16195 MiB free
2025-05-19 19:22:03, 59.5 °C, 85.5 %, 14528/16195 MiB free
2025-05-19 19:22:08, 59.0 °C, 88.1 %, 14528/16195 MiB free
2025-05-19 19:22:14, 59.5 °C, 81.8 %, 14528/16195 MiB free
2025-05-19 19:22:19, 59.5 °C, 76.0 %, 14527/16195 MiB free
2025-05-19 19:22:25, 60.0 °C, 95.0 %, 14508/16195 MiB free
2025-05-19 19:22:30, 60.0 °C, 76.8 %, 14535/16195 MiB free
2025-05-19 19:22:36, 60.6 °C, 83.1 %, 14535/16195 MiB free
2025-05-19 19:22:41, 60.6 °C, 91.4 %, 14535/16195 MiB free
2025-05-19 19:22:47, 61.1 °C, 88.0 %, 14535/16195 MiB free
2025-05-19 19:22:52, 60.0 °C, 92.4 %, 14535/16195 MiB free
2025-05-19 19:44:06, 48.5 °C, 33.5 %, 14394/16195 MiB free
2025-05-19 19:44:11, 52.4 °C, 89.2 %, 14413/16195 MiB free
2025-05-19 19:44:17, 53.5 °C, 93.0 %, 14469/16195 MiB free
2025-05-19 19:44:22, 52.9 °C, 88.1 %, 14503/16195 MiB free
2025-05-19 19:44:28, 54.5 °C, 87.8 %, 14515/16195 MiB free
2025-05-19 19:44:33, 54.5 °C, 85.4 %, 14523/16195 MiB free
2025-05-19 19:44:39, 55.1 °C, 78.9 %, 14522/16195 MiB free
2025-05-19 19:44:44, 55.1 °C, 89.2 %, 14512/16195 MiB free
2025-05-19 19:52:49, 49.6 °C, 33.0 %, 14323/16195 MiB free
2025-05-19 19:52:54, 53.5 °C, 91.5 %, 14360/16195 MiB free
2025-05-19 19:53:00, 53.5 °C, 89.3 %, 14419/16195 MiB free
2025-05-19 19:53:05, 55.1 °C, 90.5 %, 14439/16195 MiB free
2025-05-19 19:53:11, 55.1 °C, 92.3 %, 14415/16195 MiB free
2025-05-19 19:53:17, 55.6 °C, 76.4 %, 14449/16195 MiB free
2025-05-19 19:53:22, 56.8 °C, 92.8 %, 14437/16195 MiB free
2025-05-19 19:53:28, 56.8 °C, 77.1 %, 14472/16195 MiB free
2025-05-19 19:53:33, 56.8 °C, 80.5 %, 14497/16195 MiB free
2025-05-19 19:53:39, 56.8 °C, 76.8 %, 14497/16195 MiB free
2025-05-19 19:53:44, 58.4 °C, 81.6 %, 14499/16195 MiB free
2025-05-19 19:53:50, 57.3 °C, 73.7 %, 14500/16195 MiB free
2025-05-19 19:53:55, 57.9 °C, 73.7 %, 14500/16195 MiB free
2025-05-19 19:54:01, 59.0 °C, 78.5 %, 14494/16195 MiB free
2025-05-19 19:54:06, 58.4 °C, 84.9 %, 14461/16195 MiB free
2025-05-19 19:54:12, 58.4 °C, 93.4 %, 14456/16195 MiB free
2025-05-19 19:54:17, 59.5 °C, 97.0 %, 14403/16195 MiB free
2025-05-19 19:54:23, 57.3 °C, 70.9 %, 14424/16195 MiB free
2025-05-19 19:54:28, 59.0 °C, 73.2 %, 14444/16195 MiB free
2025-05-19 19:54:34, 59.5 °C, 76.6 %, 14452/16195 MiB free
2025-05-19 19:54:39, 59.0 °C, 82.7 %, 14485/16195 MiB free
2025-05-19 19:54:45, 59.0 °C, 93.5 %, 14501/16195 MiB free
2025-05-19 19:54:50, 59.5 °C, 96.4 %, 14462/16195 MiB free
2025-05-19 19:54:56, 59.0 °C, 79.6 %, 14485/16195 MiB free
2025-05-19 19:55:01, 59.5 °C, 88.4 %, 14489/16195 MiB free
2025-05-19 19:55:07, 59.0 °C, 92.7 %, 14483/16195 MiB free
2025-05-19 19:55:12, 59.0 °C, 88.4 %, 14495/16195 MiB free
2025-05-19 19:55:18, 57.3 °C, 85.5 %, 14501/16195 MiB free
2025-05-19 19:55:24, 59.0 °C, 88.1 %, 14501/16195 MiB free
2025-05-19 19:55:29, 58.4 °C, 79.6 %, 14503/16195 MiB free
2025-05-19 19:55:51, 52.4 °C, 32.3 %, 14418/16195 MiB free
2025-05-19 19:55:57, 57.9 °C, 90.5 %, 14425/16195 MiB free
2025-05-19 19:56:03, 57.3 °C, 91.3 %, 14464/16195 MiB free
2025-05-19 19:56:08, 57.9 °C, 88.2 %, 14495/16195 MiB free
2025-05-19 19:56:14, 59.0 °C, 87.2 %, 14509/16195 MiB free
2025-05-19 19:56:19, 60.0 °C, 92.0 %, 14516/16195 MiB free
2025-05-19 19:56:25, 59.0 °C, 86.5 %, 14516/16195 MiB free
2025-05-19 19:56:30, 59.5 °C, 89.4 %, 14516/16195 MiB free
2025-05-19 19:56:36, 60.0 °C, 89.0 %, 14516/16195 MiB free
2025-05-19 19:56:41, 59.0 °C, 86.0 %, 14516/16195 MiB free
2025-05-19 19:56:47, 60.0 °C, 90.3 %, 14516/16195 MiB free
2025-05-19 19:56:52, 59.5 °C, 90.4 %, 14516/16195 MiB free
2025-05-19 19:56:58, 60.0 °C, 83.4 %, 14516/16195 MiB free
2025-05-19 19:57:03, 59.0 °C, 91.1 %, 14516/16195 MiB free
2025-05-19 19:57:09, 59.0 °C, 89.3 %, 14515/16195 MiB free
2025-05-19 19:57:14, 60.0 °C, 96.5 %, 14515/16195 MiB free
2025-05-19 19:57:20, 59.5 °C, 89.2 %, 14515/16195 MiB free
2025-05-19 19:57:25, 58.4 °C, 84.4 %, 14515/16195 MiB free
2025-05-19 19:57:46, 53.5 °C, 32.5 %, 14361/16195 MiB free
2025-05-19 19:57:52, 57.3 °C, 86.9 %, 14385/16195 MiB free
2025-05-19 19:57:57, 57.3 °C, 89.5 %, 14451/16195 MiB free
2025-05-19 19:58:03, 59.0 °C, 89.7 %, 14496/16195 MiB free
2025-05-19 19:58:09, 59.0 °C, 89.2 %, 14511/16195 MiB free
2025-05-19 19:59:05, 52.4 °C, 33.5 %, 14467/16195 MiB free
2025-05-19 19:59:11, 56.8 °C, 91.8 %, 14480/16195 MiB free
2025-05-19 19:59:16, 56.2 °C, 87.3 %, 14502/16195 MiB free
2025-05-19 19:59:22, 58.4 °C, 90.9 %, 14512/16195 MiB free
2025-05-19 19:59:27, 57.9 °C, 87.7 %, 14516/16195 MiB free
2025-05-19 19:59:33, 59.0 °C, 90.5 %, 14518/16195 MiB free
2025-05-19 19:59:38, 59.5 °C, 90.3 %, 14518/16195 MiB free
2025-05-19 19:59:44, 59.0 °C, 85.9 %, 14518/16195 MiB free
2025-05-19 19:59:50, 59.5 °C, 92.5 %, 14518/16195 MiB free
2025-05-19 19:59:55, 59.5 °C, 87.2 %, 14518/16195 MiB free
2025-05-19 20:00:01, 59.5 °C, 88.1 %, 14518/16195 MiB free
2025-05-19 20:00:06, 58.4 °C, 85.1 %, 14518/16195 MiB free
2025-05-19 20:00:12, 60.0 °C, 87.4 %, 14518/16195 MiB free
2025-05-19 20:00:17, 59.5 °C, 90.4 %, 14517/16195 MiB free
2025-05-19 20:00:23, 58.4 °C, 87.6 %, 14517/16195 MiB free
2025-05-19 20:00:28, 59.5 °C, 93.4 %, 14516/16195 MiB free
2025-05-19 20:00:34, 59.5 °C, 87.4 %, 14515/16195 MiB free
2025-05-19 20:00:39, 59.5 °C, 88.4 %, 14514/16195 MiB free
2025-05-19 20:00:45, 59.0 °C, 84.0 %, 14514/16195 MiB free
2025-05-19 20:00:50, 59.5 °C, 88.6 %, 14514/16195 MiB free
